SalePrice,id
121519.4865687102,1461
159637.89835116183,1462
187900.72801904645,1463
200719.15808522573,1464
199280.93485458958,1465
172150.5802380501,1466
175725.36942368583,1467
160007.05202636245,1468
199628.64494953043,1469
120940.92119812043,1470
168854.11352699617,1471
96224.90596214759,1472
95102.93526592819,1473
144991.2202554879,1474
107578.80816110525,1475
362520.99203367275,1476
254447.9112356652,1477
313770.71045338607,1478
302293.8390440043,1479
498234.8330637129,1480
328114.66220794024,1481
208777.6050269399,1482
183516.5841356275,1483
159881.74008952235,1484
187666.14970685178,1485
189198.18229505248,1486
344355.74080852175,1487
228316.69315217587,1488
194714.27489119538,1489
250808.0068809989,1490
196485.22666556836,1491
97484.03835830074,1492
179764.5336858304,1493
304346.0233406886,1494
288971.24729589676,1495
232869.67663467617,1496
184067.26453929875,1497
191445.86840953137,1498
169928.55999513617,1499
159757.73132295138,1500
178058.84004735397,1501
139310.784749261,1502
321372.7619004777,1503
239390.75294045673,1504
229172.85783113138,1505
191411.65423944133,1506
245082.90683993147,1507
200435.5006925448,1508
155763.70905066005,1509
145549.10443303242,1510
169178.3394188049,1511
171467.39524372085,1512
146193.08218789514,1513
158534.61361391124,1514
186091.45811555305,1515
153208.7886097603,1516
175133.5894021247,1517
130435.33581455286,1518
207643.68488020007,1519
125638.7373439868,1520
134112.95737830494,1521
175903.61020447986,1522
116853.01782366645,1523
127550.956617679,1524
117872.07536080762,1525
111779.62290247265,1526
109362.96662398374,1527
132419.06956437835,1528
157802.33522643583,1529
192077.14517930718,1530
109526.13240775336,1531
92063.84552807968,1532
153908.1774400444,1533
125926.13322289694,1534
147164.1042547387,1535
104371.99465384113,1536
59240.8644209145,1537
151127.4296381549,1538
193392.91897892876,1539
84825.17630046478,1540
140722.63546525454,1541
157275.68508799988,1542
178345.96848263824,1543
84101.26978511065,1544
116715.10121745497,1545
136669.87260024817,1546
133573.48779737795,1547
141061.70027906398,1548
121057.54017903098,1549
136773.58043448126,1550
102338.04409863944,1551
140093.2596023056,1552
145076.78079433448,1553
114715.23941541219,1554
166703.56550734738,1555
83042.63090935592,1556
123300.2472539043,1557
105326.96357595146,1558
59389.77456784258,1559
128734.77249808074,1560
125050.097819141,1561
130491.39232265501,1562
120552.63204775943,1563
159493.4643068942,1564
157224.68257488575,1565
237690.87818133252,1566
78603.31929950962,1567
238868.67450030652,1568
138457.62387079388,1569
130797.9284632451,1570
110995.31014337881,1571
141939.3471899425,1572
228441.92915765455,1573
119858.71569404118,1574
240737.08246577968,1575
231060.40093008304,1576
175421.97270392854,1577
146996.8742065312,1578
152009.60967482737,1579
194727.66012473984,1580
158141.82100991684,1581
125713.0892226672,1582
286287.3891678284,1583
214814.54318542941,1584
133629.365393659,1585
77073.9708602841,1586
108732.90104931193,1587
146363.80396922652,1588
98715.24726883386,1589
126959.4540769741,1590
92934.4328096286,1591
121339.06438162352,1592
128981.86822783538,1593
129309.07543967082,1594
114276.3272758969,1595
217072.3732190177,1596
207385.8077698134,1597
231295.01188391578,1598
170296.31067189746,1599
160415.2540443306,1600
64954.60887745885,1601
118999.74242075867,1602
62474.20320992262,1603
261905.54945578479,1604
229173.54682474406,1605
162926.16817654844,1606
174922.41228227716,1607
216934.00669446719,1608
181548.60434940053,1609
152661.7713167541,1610
135863.67888190658,1611
173572.34152147424,1612
166160.84255136596,1613
124476.65386211616,1614
92042.22189923006,1615
78975.45986423455,1616
91614.49726908235,1617
138660.68501455055,1618
139561.0755346321,1619
148754.25377448232,1620
133707.17424605257,1621
145985.61337933887,1622
246046.17839435372,1623
202372.90863135323,1624
115252.45354487166,1625
168652.62437124917,1626
195602.03619906626,1627
275244.0662306911,1628
179998.1459716912,1629
358305.01580678916,1630
242476.36563311276,1631
259204.48842985698,1632
169580.97152997035,1633
185033.41546965673,1634
173338.50922534228,1635
151227.8838795983,1636
210479.71200092946,1637
181413.38004055046,1638
187129.07495881367,1639
237593.3248616781,1640
183082.10137431178,1641
251000.41950805942,1642
224211.18332110887,1643
247408.32926617868,1644
202740.2187352167,1645
154900.99599006638,1646
158950.41611888332,1647
128575.0924603526,1648
139292.53632880215,1649
112039.75007048229,1650
117877.93565526805,1651
97056.30364818295,1652
98235.3185623824,1653
146552.7047779778,1654
129002.44375658393,1655
142582.78022078224,1656
152560.81364696537,1657
147218.84667353274,1658
118005.54367036295,1659
154607.22366797368,1660
451311.8562772535,1661
402928.7990295511,1662
384194.3323202019,1663
581074.1906257326,1664
314517.05731953296,1665
311498.1640717909,1666
393272.91450619994,1667
348521.57292073645,1668
314255.1931830684,1669
357311.9574937249,1670
270092.36349062616,1671
424159.6057165688,1672
290357.69458608096,1673
240770.4101496358,1674
201604.4257024425,1675
198625.11046082238,1676
225210.3413449209,1677
467201.75147668953,1678
402671.61507806514,1679
330341.30208788137,1680
250066.66579209725,1681
328730.2814167358,1682
186275.14549739397,1683
171901.79278248074,1684
171543.07321737419,1685
166266.78772659146,1686
166549.87587377414,1687
184285.4063794101,1688
188152.5203064984,1689
192574.79256278355,1690
182423.1027768503,1691
249933.96285514452,1692
165162.60556882367,1693
183764.4031797552,1694
164074.80331290324,1695
279567.3335348228,1696
169102.7298942629,1697
345566.1137364343,1698
317850.4531270577,1699
263416.9641611148,1700
273509.0981558686,1701
244810.83094201284,1702
242861.57834797306,1703
269850.29077924456,1704
233758.59282554878,1705
227651.85746998433,1706
205915.45058155814,1707
203711.58505813818,1708
260133.65187116608,1709
217850.3677883176,1710
278820.1681402229,1711
254604.72006056152,1712
286586.56134821445,1713
233637.43648814072,1714
211408.17014017614,1715
184625.4297821118,1716
173197.62675465664,1717
141524.8223624374,1718
211185.9014058476,1719
223831.03678937035,1720
149986.52543573713,1721
122242.35920544084,1722
149982.46254043703,1723
202576.3767959764,1724
240164.83662865602,1725
183566.82450134296,1726
155743.26985699893,1727
160561.69320651994,1728
171089.30208073056,1729
151208.53902677214,1730
114387.13063343382,1731
126589.04182951813,1732
109441.4792901528,1733
