Y,id
0.964303322752,16384
0.868801241719,16385
0.953169763094,16386
0.979277712912,16387
0.925381954343,16388
0.970394158831,16389
0.97006359478,16390
0.908584201217,16391
0.959597415736,16392
0.961333984121,16393
0.946637891932,16394
0.813490449315,16395
0.898228428376,16396
0.923381658138,16397
0.947817083859,16398
0.887877341758,16399
0.926168443804,16400
0.953503353152,16401
0.95413603499,16402
0.957431162683,16403
0.923270095514,16404
0.873852777786,16405
0.953369513036,16406
0.945906505401,16407
0.925993485081,16408
0.970033268759,16409
0.936401958055,16410
0.963217147709,16411
0.926871963005,16412
0.945747291917,16413
0.97240163233,16414
0.96191143572,16415
0.977241382403,16416
0.924417940186,16417
0.957186696068,16418
0.982246279474,16419
0.901179804066,16420
0.92461939979,16421
0.908702758515,16422
0.967229930541,16423
0.978005760226,16424
0.926847331767,16425
0.967495193093,16426
0.972434901466,16427
0.947696588881,16428
0.927666542663,16429
0.965736921136,16430
0.970859272048,16431
0.924422012046,16432
0.909437061736,16433
0.880802563679,16434
0.959222168606,16435
0.950830089403,16436
0.972117148361,16437
0.931961266221,16438
0.959248544481,16439
0.90684540193,16440
0.972329198064,16441
0.968551470512,16442
0.933135845229,16443
0.893599644191,16444
0.9497728124,16445
0.962185057427,16446
0.961870082829,16447
0.960202846443,16448
0.958361864522,16449
0.97397107681,16450
0.962222264811,16451
0.971513019702,16452
0.947058901876,16453
0.964040980913,16454
0.924322244252,16455
0.949046714226,16456
0.976887917345,16457
0.687665204574,16458
0.961526839234,16459
0.915031422402,16460
0.921093397702,16461
0.958688587053,16462
0.941855473234,16463
0.95454143112,16464
0.896282675446,16465
0.962148594248,16466
0.978261891486,16467
0.978949230408,16468
0.967045785837,16469
0.97246991581,16470
0.977308055498,16471
0.966987463921,16472
0.985683722175,16473
0.958994062364,16474
0.951074714162,16475
0.961812777904,16476
0.919844730003,16477
0.888213134742,16478
0.96081044453,16479
0.940687328921,16480
0.930218035549,16481
0.964375732476,16482
0.975404910355,16483
0.903969967434,16484
0.966626922787,16485
0.890012161472,16486
0.961396016416,16487
0.896597940463,16488
0.957229341123,16489
0.87534212011,16490
0.929153473537,16491
0.970734219603,16492
0.931682578994,16493
0.929862804617,16494
0.948690434646,16495
0.965347157704,16496
0.975129570633,16497
0.95789082921,16498
0.941017123705,16499
0.857877748753,16500
0.962217198863,16501
0.915426759181,16502
0.885776935253,16503
0.971394168099,16504
0.94361037938,16505
0.933455059172,16506
0.963006693206,16507
0.896852825066,16508
0.954871406983,16509
0.967164570957,16510
0.91765980665,16511
0.871635282112,16512
0.974773386789,16513
0.955069645812,16514
0.964602804374,16515
0.946899166939,16516
0.912922106348,16517
0.93711803593,16518
0.974438852438,16519
0.96475184424,16520
0.935748248116,16521
0.96416190786,16522
0.952647633879,16523
0.962826706661,16524
0.964267045416,16525
0.950870809666,16526
0.97872326417,16527
0.97423332075,16528
0.954146998805,16529
0.965148359499,16530
0.952668865978,16531
0.92552008024,16532
0.953812969342,16533
0.984660134068,16534
0.958831885182,16535
0.921687870607,16536
0.980960648142,16537
0.800888141082,16538
0.829203683058,16539
0.981072257599,16540
0.94539899702,16541
0.972275845248,16542
0.900143231665,16543
0.948198047507,16544
0.939247574289,16545
0.956437031293,16546
0.969197698051,16547
0.946098606668,16548
0.966921868974,16549
0.90412116701,16550
0.965298280494,16551
0.957103570525,16552
0.969296208315,16553
0.936984613571,16554
0.95457183359,16555
0.96231878756,16556
0.964799725203,16557
0.951944156009,16558
0.963915204458,16559
0.962577255758,16560
0.894411058352,16561
0.953415254902,16562
0.963036650231,16563
0.817509751039,16564
0.836135953889,16565
0.947048368369,16566
0.927599155988,16567
0.917763655994,16568
0.956581942576,16569
0.959812409271,16570
0.97510232302,16571
0.941488693246,16572
0.939374448046,16573
0.920413124468,16574
0.920271747738,16575
0.96866701845,16576
0.964870254837,16577
0.965351897879,16578
0.905126894363,16579
0.963613850432,16580
0.971735957983,16581
0.960639978105,16582
0.97240163233,16583
0.965183069154,16584
0.961215031428,16585
0.937681216268,16586
0.95913460145,16587
0.970614441144,16588
0.961978150099,16589
0.975938438931,16590
0.938462197453,16591
0.968180474105,16592
0.947883299167,16593
0.981759216749,16594
0.922896057498,16595
0.983267480133,16596
0.964584379061,16597
0.950981264891,16598
0.935472533049,16599
0.867692491178,16600
0.969345549837,16601
0.96048149595,16602
0.969770444261,16603
0.944385246954,16604
0.924398387769,16605
0.976934023562,16606
0.951232451629,16607
0.964429790324,16608
0.9304810863,16609
0.968994450554,16610
0.96545862662,16611
0.921339938571,16612
0.91205645973,16613
0.977580527831,16614
0.970465922503,16615
0.960740219966,16616
0.839308162452,16617
0.946078420918,16618
0.895430909176,16619
0.947880775972,16620
0.958392875534,16621
0.88231993511,16622
0.980211634378,16623
0.98381845092,16624
0.971871314944,16625
0.921719980856,16626
0.932893385947,16627
0.936130753761,16628
0.930950033326,16629
0.983763174096,16630
0.963147303527,16631
0.92980089865,16632
0.969811233416,16633
0.971788931856,16634
0.968025618632,16635
0.935571182932,16636
0.968176659647,16637
0.961024567237,16638
0.967674618486,16639
0.955775998036,16640
0.975802834181,16641
0.962004130631,16642
0.946999767658,16643
0.974243993507,16644
0.848066434169,16645
0.919424160496,16646
0.965849364446,16647
0.918664474757,16648
0.947412039473,16649
0.962412456333,16650
0.960358477463,16651
0.967295053637,16652
0.935000896472,16653
0.971758999091,16654
0.961774608823,16655
0.966694405572,16656
0.946330477329,16657
0.947482282737,16658
0.883113765166,16659
0.96026604741,16660
0.946299919606,16661
0.941423620979,16662
0.873089296328,16663
0.978323017322,16664
0.93918349688,16665
0.962950937068,16666
0.979278733796,16667
0.956647992425,16668
0.94671292604,16669
0.949520934091,16670
0.957422611744,16671
0.899833093017,16672
0.941904729306,16673
