SalePrice,id
119029.13949495346,1461
153034.7786894351,1462
181011.21425071268,1463
197891.1504982587,1464
200308.08507586457,1465
166881.94247782667,1466
178263.220973402,1467
160936.13712303957,1468
189803.4472870368,1469
121717.17830809031,1470
178841.89625937646,1471
97025.76700905131,1472
94192.4950086185,1473
142892.00228818663,1474
105541.69323819233,1475
357418.46313951985,1476
247012.2771523279,1477
302227.5311980348,1478
299969.02249546855,1479
468497.9016989174,1480
338099.289372795,1481
214800.92515188883,1482
180414.2742356793,1483
163967.15690006927,1484
201236.59363333604,1485
192681.52019978227,1486
345843.5750910219,1487
238808.66734541205,1488
189161.57400139447,1489
244872.9802831317,1490
196737.6573338029,1491
92656.91811362906,1492
187964.51008893005,1493
302075.08660657704,1494
290620.4228726101,1495
236332.87248364507,1496
176429.99486199542,1497
181471.37546438596,1498
170629.25653180672,1499
158035.16288608836,1500
172608.3846129681,1501
145678.20884481468,1502
293164.68363427126,1503
242973.7733752264,1504
227552.0049425513,1505
186408.60061097814,1506
236454.89750294623,1507
203467.75713794125,1508
160388.51984876732,1509
145314.9875322315,1510
158183.2316763768,1511
173560.244868102,1512
149655.7541289721,1513
157149.87406474486,1514
186629.4966282078,1515
155545.71121386767,1516
168821.42339685344,1517
130659.86131750296,1518
207668.52718801686,1519
127865.07745641626,1520
129325.7019863687,1521
175455.21149782534,1522
109981.69246983463,1523
123909.52685545622,1524
118222.6520033353,1525
109128.1836705242,1526
106946.35197367918,1527
134688.91778906254,1528
154409.5447592621,1529
192777.32527786324,1530
109275.80274562696,1531
98867.41490309728,1532
144591.7679430959,1533
127285.7461418199,1534
143517.15014463835,1535
107545.64039939565,1536
59228.29938932034,1537
152576.80344032665,1538
189750.52962680758,1539
92742.00995211132,1540
139288.1979963614,1541
138202.66505327795,1542
175039.91014338477,1543
89448.72726801112,1544
117430.95794811276,1545
142145.58641339483,1546
133293.49585450697,1547
139476.43749792417,1548
120734.07493845245,1549
138519.76528722345,1550
107092.6483866087,1551
135060.4221035849,1552
142469.36687702258,1553
116284.3657098544,1554
161111.20931706877,1555
87283.18448623149,1556
106603.94802398229,1557
106125.1224921663,1558
68846.05234926377,1559
130832.54899628226,1560
119504.92198408402,1561
131073.0722899652,1562
118688.9038064003,1563
153827.32100476744,1564
153844.49463559227,1565
237642.91108761026,1566
78308.63816477386,1567
246734.4523389736,1568
130742.095105705,1569
139331.48770126083,1570
112673.70832784484,1571
136709.67850527065,1572
222390.00450322294,1573
116850.74404533679,1574
237120.22248655857,1575
247177.46936856717,1576
177462.30795653435,1577
148557.40454780692,1578
149223.8462267125,1579
198382.48557484857,1580
156393.25109134,1581
127222.80933124639,1582
282259.77655717585,1583
215106.27699502482,1584
135883.71802607412,1585
68956.07649530027,1586
111256.71429046906,1587
150289.43836499055,1588
97036.44465011508,1589
128736.74932814349,1590
91152.22922454121,1591
114129.22929478802,1592
133635.25869181732,1593
120338.16953482304,1594
105944.78557244227,1595
209693.52629207718,1596
201812.34397525937,1597
231445.51511639127,1598
172368.55107858795,1599
165944.78954605618,1600
65915.92897683824,1601
115458.46443996512,1602
76152.11290537629,1603
259013.68645258693,1604
240843.89726992825,1605
166533.82277684423,1606
177241.29249167527,1607
221013.35099113284,1608
180666.04998534455,1609
153054.08193347135,1610
135384.43119025973,1611
170740.49201060337,1612
163876.1327298829,1613
126717.25176676597,1614
92066.98020826842,1615
78503.78288171536,1616
93018.34727159541,1617
131186.48670408546,1618
142636.82119355036,1619
149410.10634669333,1620
131786.6578547893,1621
145950.34005957877,1622
259436.8279262683,1623
208798.55506880063,1624
117631.27594160904,1625
173706.79442935414,1626
194752.1888491735,1627
278328.6712845423,1628
185479.70395972428,1629
325940.05304152134,1630
224727.5150281603,1631
240452.53659097623,1632
182255.3285420796,1633
186966.82862585346,1634
172586.29953891732,1635
152680.08696410162,1636
196060.98063930275,1637
177144.29108753862,1638
186875.0296636274,1639
246806.84054510595,1640
180760.61602749093,1641
250215.95379563983,1642
216195.88328058404,1643
246839.0312585914,1644
193451.53041137574,1645
161472.67260699684,1646
162346.96646002354,1647
127940.97775579203,1648
142958.60591281188,1649
114950.62625989364,1650
119409.61537666329,1651
98120.99536223193,1652
100335.89728980929,1653
143788.59080430746,1654
129649.89853253942,1655
140719.75327195076,1656
148165.82063776467,1657
148368.39057971805,1658
116603.88810158822,1659
155711.22714112833,1660
425315.5613310798,1661
383934.26636663073,1662
364196.30943364196,1663
454583.387810235,1664
303896.52196181717,1665
330721.37577341934,1666
373255.6232190117,1667
350643.7245540498,1668
318895.88775429444,1669
348182.94869320246,1670
266633.2957603245,1671
412643.428240935,1672
292516.82650336076,1673
238287.7324691234,1674
199776.3600110126,1675
192870.1728570957,1676
221296.7378110755,1677
440162.2577590322,1678
392165.69275772216,1679
313435.32958366646,1680
248478.24085674278,1681
331165.55775624735,1682
185648.6916630523,1683
180583.9050780548,1684
175411.79506925316,1685
170116.72317297728,1686
176564.6860062313,1687
189873.83969891467,1688
195300.10316029115,1689
202150.5250122188,1690
192200.68962732237,1691
264819.70453895343,1692
178781.25617075534,1693
185219.74839141197,1694
171537.3517352319,1695
268184.86960563797,1696
175956.1834291564,1697
344208.4034029426,1698
310401.4650405674,1699
256969.16736687362,1700
271310.1616793019,1701
233613.465479687,1702
240687.50767795098,1703
273224.50106625434,1704
248408.76648260173,1705
355576.87468769925,1706
209684.80431858942,1707
203453.01660935208,1708
262142.30536782613,1709
217845.20098434732,1710
285402.2352813311,1711
250688.47075353604,1712
281465.74113859603,1713
226234.05438579997,1714
208740.14523686786,1715
184524.94293252248,1716
180468.73012526924,1717
137683.62993585473,1718
211509.32193240648,1719
230379.14564719645,1720
160098.82114806812,1721
123963.80397949638,1722
154107.3226162465,1723
199327.02007933462,1724
236333.92714669844,1725
182969.69621667123,1726
154623.56381795378,1727
170750.87757583437,1728
169891.83643466432,1729
149576.98564761816,1730
118067.05806654046,1731
125998.85000155942,1732
111016.60405266362,1733
121110.91042466088,1734
122350.07375998147,1735
105202.07875650509,1736
292891.44958516874,1737
271019.40910445683,1738
225448.57926983846,1739
204433.08230630215,1740
186873.49242000672,1741
169539.4448503937,1742
180382.34429327582,1743
339879.0012382873,1744
214517.68849075,1745
182008.5474090822,1746
215626.1207358119,1747
209233.18526760317,1748
139907.25295486633,1749
119467.01009926859,1750
249707.6339523411,1751
115863.60576621405,1752
148980.49179341702,1753
192158.87900661406,1754
165747.82901312175,1755
127632.27830393506,1756
122815.09057107366,1757
147799.00414305905,1758
163985.4629561354,1759
166563.87369196655,1760
144347.99046538162,1761
173933.4102314522,1762
191019.57472757483,1763
117059.37129147352,1764
159440.8649180595,1765
197995.60318832842,1766
215925.3999774462,1767
140491.2872058331,1768
173525.55171336545,1769
160745.42905369692,1770
118407.96376590132,1771
126559.02712463326,1772
122200.7380846398,1773
139514.94006323934,1774
145629.6779542807,1775
132607.98543666667,1776
110424.55735836676,1777
141863.83496074143,1778
126258.24523796883,1779
178340.868870286,1780
125623.46152679379,1781
86118.86269461674,1782
142325.33872675785,1783
110443.44129514275,1784
124176.0675792128,1785
131664.44248013265,1786
163477.11286626733,1787
61020.894280286215,1788
98296.44711717482,1789
83098.33841971649,1790
183525.78483231884,1791
155797.943904002,1792
131366.96616931472,1793
159641.66641042335,1794
135100.99971007957,1795
131897.3353986775,1796
111331.0786176866,1797
119378.49990146083,1798
112570.20397037762,1799
132415.33208260572,1800
127055.20374702362,1801
132670.00402382456,1802
147726.03576309312,1803
136423.85857435764,1804
135498.94465376768,1805
123827.44304529636,1806
140405.34075860033,1807
127294.00329158989,1808
126500.11699766583,1809
139235.4348029367,1810
94778.45057739278,1811
96649.08449281997,1812
128374.75018378918,1813
100559.63202596252,1814
54081.42859256605,1815
101970.76764998068,1816
106380.19397721706,1817
141435.56125667834,1818
119831.47290032577,1819
57654.58929948015,1820
112543.11209498762,1821
155298.26751748126,1822
50558.314850434675,1823
127831.811521372,1824
138440.41482311874,1825
106427.07507473837,1826
103207.28739412712,1827
135631.91088282992,1828
128053.10433834183,1829
140253.05456506234,1830
143123.35369388456,1831
70665.06808800946,1832
139563.2278960585,1833
114874.91368795109,1834
107568.49280499338,1835
117610.76082448373,1836
85339.50645268727,1837
124781.49952226611,1838
103307.5098644692,1839
142811.3871512613,1840
133592.98491392835,1841
95081.97570150373,1842
127404.60326137363,1843
147805.04524100714,1844
146963.89332418804,1845
159531.64295065936,1846
175237.44926864095,1847
55131.58733008428,1848
108038.32940563337,1849
116734.03604970264,1850
145422.987416151,1851
127746.35793698278,1852
123874.85553988999,1853
163004.219681843,1854
154834.72145621464,1855
231441.69960416612,1856
123773.4645881687,1857
128935.31029586794,1858
117717.43711030677,1859
147041.29409679055,1860
116042.29536814099,1861
331250.17477299145,1862
303958.6183469821,1863
304065.4444136204,1864
332844.95189626334,1865
325104.4544282667,1866
222762.71186907866,1867
278789.78358028823,1868
203179.51518773605,1869
224848.16761949012,1870
259895.5470906631,1871
178219.35484033043,1872
250317.046477353,1873
155659.89845084996,1874
198123.38456177025,1875
201511.43629456067,1876
209958.1587681178,1877
202286.7822894885,1878
130625.50445907192,1879
129637.78624724578,1880
242244.0677660818,1881
237708.49929623742,1882
180932.9979479373,1883
199717.46887938806,1884
228966.16630875465,1885
279945.7803507212,1886
221046.43416582723,1887
268673.34051021567,1888
173883.01293470364,1889
112318.91092925411,1890
131189.89936588195,1891
96913.75524000172,1892
130325.9771652496,1893
125649.72367676566,1894
129525.5455054847,1895
126804.56240024815,1896
121449.59512637359,1897
110090.93163337283,1898
166549.8826714245,1899
154274.2725856166,1900
180324.57166317644,1901
156656.6934907984,1902
228622.61999665463,1903
139096.51876603422,1904
194853.59482590473,1905
146410.2552876144,1906
197489.75572058395,1907
109535.84351144418,1908
133749.38685511274,1909
118505.15035143858,1910
225640.99597206656,1911
334743.36401629425,1912
130488.0351607636,1913
63193.491108948074,1914
296556.51249531633,1915
61580.06818930607,1916
234170.4990676808,1917
141546.4102445967,1918
174165.49911888415,1919
149668.3911603222,1920
364537.8017845303,1921
312975.3234480395,1922
240619.60454530822,1923
229271.92924140804,1924
196006.0200474738,1925
347280.5330091596,1926
132129.58827372882,1927
163071.55218136625,1928
124718.88741981902,1929
129657.77469935722,1930
139022.39211697553,1931
134601.06970700008,1932
192551.2770767361,1933
182084.26823633665,1934
172236.64898669499,1935
197079.96385211483,1936
185831.90386860093,1937
171039.17883594858,1938
238211.6720103898,1939
193852.21119072658,1940
166410.39241723172,1941
179618.03438939367,1942
223729.0403449487,1943
377503.2561761683,1944
396649.73216423095,1945
124838.05791608135,1946
275136.24600451713,1947
166664.09736904767,1948
256346.94168478248,1949
190594.77492842966,1950
230292.28783023282,1951
201273.68137006758,1952
172380.41135371,1953
183046.0524570312,1954
135265.59531047757,1955
300937.74963504303,1956
146691.60231445695,1957
281959.64072202146,1958
147395.41408748904,1959
111706.18709926849,1960
124337.80274700289,1961
97753.34566869863,1962
105222.99102503608,1963
105186.66718563765,1964
142926.15815631166,1965
134789.9047322301,1966
298196.9901059101,1967
413790.63434443274,1968
375584.7592930032,1969
406054.93972287327,1970
481356.12244731263,1971
376344.02012755634,1972
277258.54660724633,1973
341741.3256307018,1974
495374.1605165689,1975
278465.9899767663,1976
354864.9793122042,1977
351446.02277121926,1978
313561.33999579214,1979
198778.60809601314,1980
325995.8077975986,1981
223298.7920013044,1982
208576.4368700141,1983
166452.36028854005,1984
229735.3682169335,1985
211384.63803185424,1986
184339.88509768032,1987
175746.96600311506,1988
191499.03784265884,1989
204556.77781687473,1990
231576.8086150335,1991
213652.3660579593,1992
169616.72676987032,1993
222430.94480871604,1994
182992.8142607088,1995
251979.61459937223,1996
327996.84835980897,1997
296200.24983704236,1998
298530.0504131394,1999
319744.9029817108,2000
287824.21713865566,2001
247928.56683541322,2002
260585.98936652008,2003
286175.05470529397,2004
231405.05572963,2005
221912.09323395102,2006
252831.13736768032,2007
217416.36925362164,2008
203040.38604092077,2009
193791.7257751273,2010
140350.26719121521,2011
178165.18942464073,2012
177029.50401659316,2013
184517.7075566715,2014
211006.0155147207,2015
191048.19834350917,2016
192358.32004312662,2017
116136.25897016222,2018
133101.77729645933,2019
98721.316949493,2020
99962.16102517213,2021
194637.8912896364,2022
146338.60719035662,2023
276630.6709413118,2024
356199.4365268493,2025
176710.28850133347,2026
166333.15778920698,2027
153379.0260400071,2028
166773.89223258305,2029
259625.7374930029,2030
231677.38205417668,2031
253557.38003726516,2032
249535.23223312796,2033
179302.42495306535,2034
224114.16315166396,2035
207037.63033533632,2036
224442.2795783714,2037
341542.6932949351,2038
235239.85091239298,2039
284643.22401759116,2040
323284.3055314177,2041
208478.84282280237,2042
178082.11319264825,2043
167508.1171810983,2044
212825.79039246237,2045
156290.0637362055,2046
142739.76391581094,2047
143021.12184500272,2048
147283.79869907605,2049
171681.58175151347,2050
102835.7101810245,2051
122374.8496657656,2052
150302.8598411033,2053
89390.93893963401,2054
156322.2164882437,2055
149823.64627750902,2056
111135.32916791886,2057
216908.89389336063,2058
134841.3164239281,2059
174504.2500143469,2060
165409.70155463798,2061
126405.81769822656,2062
120705.05753581968,2063
138861.9239070661,2064
121770.90370612092,2065
165288.89072383693,2066
110832.99586741209,2067
150478.1893488065,2068
85775.69282448848,2069
117872.36161254848,2070
96273.03662185257,2071
138073.55579303394,2072
126766.72836141931,2073
179893.97087045902,2074
147492.1359785443,2075
117445.21462728058,2076
156423.0985436942,2077
124043.76269894894,2078
132856.0906837876,2079
