SalePrice,id
339221.9321101099,1461
120890.93654327786,1462
199177.77034743628,1463
183167.60047672523,1464
170153.09586500577,1465
170356.9228198416,1466
134015.64655195797,1467
127987.81576693199,1468
146515.2818908177,1469
159450.09326188633,1470
144404.52331564637,1471
131980.84702237984,1472
114070.97768104383,1473
183473.19664411925,1474
86024.17532056064,1475
222824.37367723347,1476
186841.2127350935,1477
188264.62949863274,1478
163554.0417689754,1479
309848.6550099429,1480
255226.0306259661,1481
125644.95521155873,1482
127126.88275318076,1483
125286.52540838449,1484
122955.16500475207,1485
140909.52099112212,1486
445309.0642115607,1487
201344.29009529445,1488
130586.30231410035,1489
177428.0199581767,1490
160766.69611325866,1491
215398.51400034907,1492
216799.2808646947,1493
207037.9304198486,1494
248796.12859137412,1495
139460.16360290823,1496
130882.75453910214,1497
119063.15884436309,1498
118758.19262145646,1499
126806.32297086326,1500
124998.28813295702,1501
121548.59295925216,1502
205923.0402314102,1503
199549.8125797686,1504
181761.14312844927,1505
201110.48959450694,1506
276586.6468458937,1507
246377.40475951842,1508
179946.7296614615,1509
186039.29165269964,1510
193027.8808554353,1511
256761.19183394287,1512
173081.6725804444,1513
112491.37367870739,1514
145308.90833606326,1515
215592.89411808588,1516
110220.36336583887,1517
236013.9542835409,1518
170828.61929783213,1519
127221.63056032278,1520
138475.5825508852,1521
216309.77040939592,1522
130383.23074446307,1523
113166.21820818842,1524
152254.79938696147,1525
117702.49513117386,1526
151910.11480921844,1527
166618.69271143002,1528
159368.17923527834,1529
307632.7333207089,1530
246048.41010782242,1531
79761.6482448879,1532
124377.5430119483,1533
129870.58010950744,1534
190477.06223845415,1535
166858.98884853665,1536
331276.10535950685,1537
190189.89091899904,1538
119973.20883740674,1539
110319.77170466988,1540
189693.0511598368,1541
187358.30399812176,1542
205726.39534548536,1543
152132.2950488116,1544
129632.07455542062,1545
157641.6381973487,1546
217602.39013501728,1547
182273.94599130357,1548
236361.1573175159,1549
237851.00202669192,1550
149009.034302719,1551
440454.9096032046,1552
121272.13488825082,1553
154621.68056601906,1554
164276.51015160562,1555
168511.84784432073,1556
96385.49378459052,1557
137354.46666155523,1558
124413.81361258539,1559
253884.68672107795,1560
112566.40977557415,1561
136344.28245496473,1562
117641.90834178588,1563
142215.82902424005,1564
188712.56332022868,1565
196119.69266960572,1566
158858.81570469707,1567
247742.05672049746,1568
233231.8645352227,1569
137408.43485002613,1570
131844.79433431427,1571
179120.1486753682,1572
115692.50593430093,1573
164898.9462829064,1574
