SalePrice,id
339239.42020090664,1461
120622.92340452221,1462
199631.4557887584,1463
183352.12152637285,1464
170054.1031605553,1465
170831.08350209057,1466
133790.1312824015,1467
128122.04891482976,1468
145647.64206743523,1469
159891.5844421792,1470
144942.3478215758,1471
131473.7207317604,1472
113790.83088293033,1473
184023.54566959591,1474
86114.2728018754,1475
222398.66551879267,1476
186782.06942567293,1477
187933.6806128806,1478
163387.11192183357,1479
308985.17987837904,1480
255200.37926796742,1481
125704.07523865566,1482
127546.34594355726,1483
125227.74561134003,1484
122806.38422961188,1485
140988.744451928,1486
447168.54017623514,1487
200636.05223259973,1488
130082.39596155126,1489
177646.3801462805,1490
160343.84216283218,1491
215499.71041536093,1492
218101.03899319572,1493
206556.58283197173,1494
248058.3021183726,1495
139913.01913971792,1496
130715.74399914895,1497
118701.44180122353,1498
118451.39058003493,1499
126467.24837507478,1500
124871.02705292244,1501
121595.66707325082,1502
204715.92239320689,1503
199391.08077194943,1504
181570.33427768128,1505
201191.36448036277,1506
276457.46289338573,1507
246649.00269839968,1508
180059.6059379912,1509
186096.5604081855,1510
192717.62952856589,1511
257037.15144462956,1512
172823.43293565302,1513
113060.66194019691,1514
145263.57162592682,1515
216012.70149743863,1516
109695.93410204821,1517
237225.85088075182,1518
170100.4192829726,1519
127314.83611511548,1520
138699.85873252354,1521
216386.46197030277,1522
130374.16957380969,1523
112779.95755284301,1524
152666.9117798157,1525
117702.49859897695,1526
152202.92428677127,1527
166475.42199420193,1528
159780.59538467546,1529
307437.87684256164,1530
245882.4358396718,1531
79573.2021731597,1532
123846.52591321673,1533
129701.02931507617,1534
190256.29348063728,1535
166622.3307022312,1536
331069.51385134965,1537
190164.52107145663,1538
119602.59455466823,1539
110514.55329084623,1540
188887.48700541692,1541
187676.8640249049,1542
205476.91356200626,1543
151815.8964748449,1544
128842.92366761868,1545
157412.81054360972,1546
217981.88330170477,1547
181600.41228157922,1548
235864.4245488752,1549
237846.94684301916,1550
148363.2431062925,1551
441363.46322345256,1552
121289.40808060799,1553
154486.20253900302,1554
164244.67402855927,1555
167876.5339341243,1556
96342.04103683488,1557
137048.13983592612,1558
124770.4675054951,1559
253950.87554111247,1560
113178.55938375327,1561
135851.4644271662,1562
117215.95987778669,1563
142741.47929085608,1564
188827.3003137126,1565
195660.71681559822,1566
158887.23699081675,1567
248528.06417251664,1568
232806.40974602834,1569
137247.94828384693,1570
130878.12095619706,1571
179240.40885936128,1572
115008.78229211847,1573
165357.6952096312,1574
143831.51834420738,1575
377521.5435316257,1576
138598.29839745702,1577
160966.33228657607,1578
130575.09757635868,1579
172360.54321472006,1580
134701.04509777084,1581
140157.84943411112,1582
248983.48969962608,1583
224308.63603353358,1584
109203.59966723561,1585
81095.6099829215,1586
145162.08519041006,1587
177618.444825069,1588
217374.41560722608,1589
116836.49965818372,1590
66497.55387063547,1591
115897.68562316935,1592
185266.9968244174,1593
53977.914158603504,1594
83432.0367695119,1595
196838.57570420706,1596
294933.7665972345,1597
128217.44792279007,1598
135712.9538355585,1599
142120.7128217843,1600
86219.94329321674,1601
299249.09103323915,1602
203815.10483035698,1603
177390.97072824228,1604
210445.6176117533,1605
161975.8832665719,1606
269096.6583044563,1607
182889.8936407376,1608
111425.99197688123,1609
142425.8894798229,1610
175827.19930040208,1611
161322.89265564847,1612
209790.0527345358,1613
167376.52940203773,1614
99670.42310498879,1615
78920.3523091707,1616
151192.7304638181,1617
132528.0131582067,1618
142206.18052900478,1619
267262.5359600933,1620
195797.72485947915,1621
233821.8903613035,1622
159309.39566233195,1623
235531.2802571215,1624
147824.82606009147,1625
220946.39681895406,1626
190117.8678887421,1627
210510.0497248406,1628
120851.78780267011,1629
150935.18753640298,1630
142453.72748414346,1631
148555.94266263267,1632
144471.7490366621,1633
153422.00437243716,1634
140009.19938519993,1635
